sep=,
Instrument Serial Num,Reading #,Date,Time,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,La Compound,La Compound Level,La Compound Error,La Concentration,La Error1s,Ce Compound,Ce Compound Level,Ce Compound Error,Ce Concentration,Ce Error1s,Pr Compound,Pr Compound Level,Pr Compound Error,Pr Concentration,Pr Error1s,Nd Compound,Nd Compound Level,Nd Compound Error,Nd Concentration,Nd Error1s,Ta Compound,Ta Compound Level,Ta Compound Error,Ta Concentration,Ta Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,,Real Time 1,Real Time 2,Real Time 3,
803819,72,2019-08-27,14:40:02,Soil,,72,No,,,PPM,,,,2652,117,,,,783,22,,,,4444,19,,,,261,5,,,,3,1,,,,-3,0,,,,-13,0,,,,39,1,,,,20,2,,,,-15,1,,,,-11,1,,,,-6,0,,,,12,0,,,,-1,0,,,,-2,0,,,,7,0,,,,8,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,-1,1,,,,-1,1,,,,-3,2,,,,-19,3,,,,-1,3,,,,29,8,,,,-14,17,,,,-12,33,,,,-72,42,,,,81,91,,,,-6,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,-1,1,8.0,30,30,30,
803819,73,2019-08-27,14:42:07,Soil,,73,No,,,PPM,,,,2961,124,,,,826,23,,,,4524,20,,,,377,5,,,,1,1,,,,-3,0,,,,-14,0,,,,49,1,,,,20,2,,,,-13,1,,,,-11,1,,,,-4,0,,,,22,1,,,,-1,0,,,,-2,0,,,,8,0,,,,7,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-2,1,,,,-1,1,,,,-0,2,,,,-31,3,,,,-6,3,,,,-0,8,,,,-3,17,,,,74,33,,,,-41,42,,,,40,90,,,,-3,6,,,,-11,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-3,1,,,,-2,1,9.0,30,30,30,
803819,74,2019-08-27,14:44:01,Soil,,74,No,,,PPM,,,,5059,154,,,,1199,27,,,,5368,22,,,,355,6,,,,1,1,,,,-2,0,,,,-13,0,,,,44,1,,,,39,2,,,,-15,1,,,,-12,1,,,,-3,1,,,,38,1,,,,-1,0,,,,-2,0,,,,10,0,,,,7,1,,,,-0,1,,,,-1,1,,,,-0,1,,,,-1,1,,,,-3,1,,,,-4,2,,,,-24,3,,,,-2,3,,,,10,8,,,,-9,18,,,,13,35,,,,-25,45,,,,70,96,,,,-3,6,,,,-13,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-2,2,,,,-1,2,10.0,30,30,30,
803819,75,2019-08-27,14:45:57,Soil,,75,No,,,PPM,,,,403,171,,,,1094,40,,,,31536,103,,,,3580,23,,,,34,1,,,,5,0,,,,9,1,,,,50,1,,,,155,5,,,,-14,2,,,,-9,1,,,,-1,1,,,,0,1,,,,-1,0,,,,-2,0,,,,15,0,,,,49,4,,,,-1,2,,,,-3,2,,,,1,1,,,,-1,3,,,,-5,3,,,,-2,3,,,,-13,6,,,,12,6,,,,129,15,,,,-25,32,,,,71,64,,,,-124,81,,,,-240,174,,,,22,16,,,,-10,1,,,,-3,1,,,,1,1,,,,-38,2,,,,-7,4,,,,-1,4,11.0,30,30,30,
803819,76,2019-08-27,14:47:50,Soil,,76,No,,,PPM,,,,2538,117,,,,904,24,,,,4203,19,,,,267,5,,,,2,1,,,,-3,0,,,,-14,0,,,,27,1,,,,21,2,,,,-14,1,,,,-12,1,,,,-3,1,,,,18,1,,,,-1,0,,,,-3,0,,,,5,0,,,,6,1,,,,-1,1,,,,0,1,,,,0,0,,,,1,1,,,,-3,1,,,,1,2,,,,-28,3,,,,-6,3,,,,14,8,,,,-46,17,,,,16,34,,,,-32,43,,,,-31,93,,,,-14,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-2,1,12.0,30,30,30,
803819,77,2019-08-27,14:49:39,Soil,,77,No,,,PPM,,,,3108,127,,,,816,23,,,,4971,21,,,,315,5,,,,5,1,,,,-2,0,,,,-14,0,,,,52,1,,,,29,2,,,,-13,1,,,,-13,1,,,,-1,1,,,,22,1,,,,-1,0,,,,-2,0,,,,8,0,,,,6,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-0,1,,,,-2,1,,,,-2,2,,,,-25,3,,,,-7,3,,,,23,8,,,,-44,17,,,,30,34,,,,-44,43,,,,41,93,,,,-11,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-2,1,,,,0,2,13.0,30,30,30,
803819,78,2019-08-27,14:51:30,Soil,,78,No,,,PPM,,,,2133,477,,,,1267,74,,,,26656,124,,,,24377,102,,,,2935,16,,,,90,2,,,,63,2,,,,665,4,,,,28337,105,,,,-53,17,,,,31,2,,,,130,3,,,,420,4,,,,127,5,,,,2,1,,,,124,1,,,,232,5,,,,26,3,,,,262,5,,,,17,1,,,,8,2,,,,5,2,,,,51,2,,,,12,4,,,,33,4,,,,528,13,,,,37,23,,,,128,47,,,,-309,62,,,,-277,137,,,,8,11,,,,7,3,,,,14,2,,,,1423,7,,,,-1,2,,,,12,3,,,,-1,3,14.0,30,30,30,
803819,79,2019-08-27,15:03:42,Soil,,79,No,,,PPM,,,,3431,129,,,,753,22,,,,4598,20,,,,302,5,,,,3,1,,,,-3,0,,,,-14,0,,,,23,1,,,,13,2,,,,-14,1,,,,-11,1,,,,-3,1,,,,12,1,,,,-1,0,,,,-2,0,,,,7,0,,,,3,1,,,,-0,1,,,,-1,1,,,,-0,0,,,,-0,1,,,,-2,1,,,,-2,2,,,,-26,3,,,,-7,3,,,,4,8,,,,-13,17,,,,-1,33,,,,4,42,,,,41,90,,,,1,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-2,1,1,30,30,30,
803819,80,2019-08-27,15:05:33,Soil,,80,No,,,PPM,,,,2901,122,,,,859,23,,,,4493,20,,,,285,5,,,,2,1,,,,-3,0,,,,-14,0,,,,23,1,,,,26,2,,,,-13,1,,,,-12,1,,,,-1,1,,,,22,1,,,,-1,0,,,,-2,0,,,,4,0,,,,4,1,,,,-0,1,,,,-0,1,,,,-1,0,,,,-2,1,,,,-1,1,,,,1,2,,,,-23,3,,,,-4,3,,,,10,8,,,,-22,17,,,,-8,33,,,,-73,42,,,,-67,91,,,,1,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-2,1,,,,1,2,2.0,30,30,30,
803819,81,2019-08-27,15:07:22,Soil,,81,No,,,PPM,,,,2979,123,,,,891,23,,,,3864,18,,,,295,5,,,,4,1,,,,-2,0,,,,-13,0,,,,35,1,,,,29,2,,,,-13,1,,,,-12,1,,,,-0,1,,,,15,1,,,,-1,0,,,,-2,0,,,,10,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-0,1,,,,-2,1,,,,0,2,,,,-29,3,,,,-4,3,,,,15,8,,,,17,17,,,,36,33,,,,-40,42,,,,191,91,,,,-7,6,,,,-13,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-4,1,,,,-3,1,3.0,30,30,30,
803819,82,2019-08-27,15:09:13,Soil,,82,No,,,PPM,,,,2804,120,,,,857,23,,,,4198,19,,,,296,5,,,,2,1,,,,-3,0,,,,-15,0,,,,35,1,,,,30,2,,,,-14,1,,,,-11,1,,,,-1,1,,,,24,1,,,,-1,0,,,,-2,0,,,,7,0,,,,7,1,,,,0,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,-1,1,,,,-1,2,,,,-28,3,,,,-2,3,,,,4,8,,,,-29,17,,,,-15,34,,,,-68,43,,,,-37,92,,,,-3,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-2,1,,,,-1,1,4.0,30,30,30,
803819,83,2019-08-27,15:11:05,Soil,,83,No,,,PPM,,,,3214,126,,,,897,24,,,,4166,19,,,,236,5,,,,1,1,,,,-3,0,,,,-14,0,,,,25,1,,,,22,2,,,,-13,1,,,,-12,1,,,,-2,1,,,,20,1,,,,-1,0,,,,-2,0,,,,9,0,,,,4,1,,,,-1,1,,,,-2,1,,,,-0,0,,,,-1,1,,,,0,1,,,,-3,2,,,,-28,3,,,,-4,3,,,,19,8,,,,-34,17,,,,-14,34,,,,-105,43,,,,2,92,,,,-6,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-2,1,,,,2,2,5.0,30,30,30,
803819,84,2019-08-27,15:12:53,Soil,,84,No,,,PPM,,,,4294,141,,,,995,25,,,,5412,22,,,,306,5,,,,4,1,,,,-2,0,,,,-14,0,,,,58,1,,,,42,2,,,,-14,1,,,,-11,1,,,,-4,0,,,,18,1,,,,-1,0,,,,-2,0,,,,10,0,,,,7,1,,,,-2,1,,,,-0,1,,,,-0,0,,,,-0,1,,,,0,1,,,,-2,2,,,,-28,3,,,,-4,3,,,,8,8,,,,4,17,,,,50,34,,,,-58,43,,,,95,92,,,,-5,6,,,,-13,1,,,,-4,0,,,,-1,0,,,,-17,1,,,,-2,1,,,,-2,1,6.0,30,30,30,
803819,85,2019-08-27,15:14:44,Soil,,85,No,,,PPM,,,,3239,127,,,,861,23,,,,4567,20,,,,249,5,,,,3,1,,,,-3,0,,,,-14,0,,,,26,1,,,,33,2,,,,-13,1,,,,-10,1,,,,1,1,,,,25,1,,,,-1,0,,,,-2,0,,,,7,0,,,,4,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-1,1,,,,-3,1,,,,0,2,,,,-22,3,,,,-10,3,,,,18,8,,,,-22,17,,,,22,34,,,,-79,43,,,,94,92,,,,0,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-18,1,,,,-5,1,,,,-1,1,7.0,30,30,30,
803819,86,2019-08-27,15:16:32,Soil,,86,No,,,PPM,,,,3608,132,,,,707,22,,,,4613,20,,,,304,5,,,,1,1,,,,-3,0,,,,-15,0,,,,28,1,,,,26,2,,,,-14,1,,,,-12,1,,,,-4,0,,,,15,1,,,,-1,0,,,,-2,0,,,,6,0,,,,4,1,,,,-1,1,,,,-1,1,,,,0,0,,,,1,1,,,,-0,1,,,,-2,2,,,,-28,3,,,,-11,3,,,,4,8,,,,-34,17,,,,9,33,,,,-103,42,,,,-55,91,,,,-6,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-3,1,8.0,30,30,30,
803819,87,2019-08-27,15:18:21,Soil,,87,No,,,PPM,,,,4134,139,,,,884,24,,,,4283,19,,,,260,5,,,,2,1,,,,-3,0,,,,-14,0,,,,39,1,,,,28,2,,,,-14,1,,,,-12,1,,,,-3,1,,,,20,1,,,,-1,0,,,,-2,0,,,,9,0,,,,3,1,,,,-0,1,,,,0,1,,,,-0,0,,,,-2,1,,,,1,1,,,,-1,2,,,,-25,3,,,,-2,3,,,,11,8,,,,2,17,,,,19,34,,,,-33,43,,,,13,92,,,,3,6,,,,-10,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,0,2,9.0,30,30,30,
803819,88,2019-08-27,15:20:10,Soil,,88,No,,,PPM,,,,2580,115,,,,725,21,,,,4154,19,,,,274,5,,,,3,1,,,,-3,0,,,,-14,0,,,,29,1,,,,24,2,,,,-16,1,,,,-12,1,,,,-2,1,,,,11,0,,,,-1,0,,,,-2,0,,,,6,0,,,,1,1,,,,0,1,,,,-1,1,,,,-1,0,,,,-2,1,,,,-1,1,,,,1,2,,,,-27,3,,,,0,3,,,,16,8,,,,-19,16,,,,-37,32,,,,15,42,,,,122,89,,,,1,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-5,1,,,,0,1,10.0,30,30,30,
803819,89,2019-08-27,15:21:57,Soil,,89,No,,,PPM,,,,3252,127,,,,754,22,,,,4563,20,,,,286,5,,,,4,1,,,,-2,0,,,,-13,0,,,,22,1,,,,21,2,,,,-13,1,,,,-13,1,,,,0,1,,,,23,1,,,,-1,0,,,,-2,0,,,,5,0,,,,2,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-1,1,,,,-2,2,,,,-16,3,,,,-2,3,,,,8,8,,,,-13,16,,,,28,33,,,,19,42,,,,223,90,,,,-6,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-1,1,,,,-1,1,11.0,30,30,30,
803819,90,2019-08-27,15:23:52,Soil,,90,No,,,PPM,,,,3376,129,,,,931,24,,,,4486,20,,,,338,5,,,,4,1,,,,-3,0,,,,-15,0,,,,36,1,,,,23,2,,,,-14,1,,,,-12,1,,,,-1,1,,,,24,1,,,,-1,0,,,,-2,0,,,,9,0,,,,4,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-0,1,,,,-2,1,,,,-2,2,,,,-27,3,,,,-3,3,,,,22,8,,,,-25,17,,,,-10,33,,,,-112,42,,,,34,91,,,,-14,5,,,,-11,1,,,,-5,0,,,,-2,0,,,,-17,1,,,,-2,1,,,,-2,1,12.0,30,30,30,
803819,91,2019-08-27,15:25:41,Soil,,91,No,,,PPM,,,,3279,126,,,,946,24,,,,4736,20,,,,234,5,,,,3,1,,,,-2,0,,,,-14,0,,,,45,1,,,,20,2,,,,-14,1,,,,-12,1,,,,-6,0,,,,10,0,,,,-1,0,,,,-2,0,,,,7,0,,,,4,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,-0,1,,,,-3,1,,,,-1,2,,,,-30,3,,,,-3,3,,,,4,8,,,,-14,16,,,,-71,33,,,,-16,42,,,,-67,89,,,,-16,5,,,,-11,1,,,,-5,0,,,,-1,0,,,,-18,1,,,,-2,1,,,,-2,1,13.0,30,30,30,
803819,92,2019-08-27,15:27:30,Soil,,92,No,,,PPM,,,,4417,142,,,,947,24,,,,5162,21,,,,263,5,,,,4,1,,,,-3,0,,,,-14,0,,,,38,1,,,,36,2,,,,-15,1,,,,-12,1,,,,-6,0,,,,19,1,,,,-1,0,,,,-2,0,,,,5,0,,,,5,1,,,,0,1,,,,0,1,,,,-0,0,,,,-2,1,,,,-0,1,,,,-2,2,,,,-28,3,,,,-3,3,,,,18,8,,,,-35,16,,,,9,33,,,,-34,42,,,,231,90,,,,-6,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-17,1,,,,-5,1,,,,4,2,14.0,30,30,30,
803819,93,2019-08-27,15:29:18,Soil,,93,No,,,PPM,,,,3022,124,,,,757,22,,,,4420,20,,,,304,5,,,,4,1,,,,-2,0,,,,-14,0,,,,48,1,,,,17,2,,,,-13,1,,,,-11,1,,,,-2,1,,,,24,1,,,,-1,0,,,,-2,0,,,,8,0,,,,6,1,,,,-0,1,,,,-0,1,,,,-1,0,,,,0,1,,,,-1,1,,,,-2,2,,,,-29,3,,,,-4,3,,,,15,8,,,,-16,17,,,,2,33,,,,-71,42,,,,-8,91,,,,1,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-20,1,,,,-3,1,,,,-1,1,15.0,30,30,30,
803819,94,2019-08-27,15:31:07,Soil,,94,No,,,PPM,,,,3304,129,,,,872,24,,,,4497,20,,,,331,5,,,,4,1,,,,-2,0,,,,-14,0,,,,45,1,,,,32,2,,,,-13,1,,,,-12,1,,,,-5,0,,,,16,1,,,,-1,0,,,,-3,0,,,,7,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-2,0,,,,0,1,,,,-3,1,,,,-3,2,,,,-23,3,,,,2,3,,,,19,8,,,,-35,17,,,,8,34,,,,-69,42,,,,21,91,,,,-8,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-0,1,,,,0,1,16.0,30,30,30,
803819,95,2019-08-27,15:32:56,Soil,,95,No,,,PPM,,,,3068,125,,,,933,24,,,,4702,20,,,,249,5,,,,4,1,,,,-3,0,,,,-13,0,,,,53,1,,,,23,2,,,,-15,1,,,,-11,1,,,,-4,0,,,,22,1,,,,-1,0,,,,-2,0,,,,9,0,,,,7,1,,,,0,1,,,,0,1,,,,-1,0,,,,-1,1,,,,-2,1,,,,-1,2,,,,-25,3,,,,-2,3,,,,13,8,,,,-27,17,,,,-20,34,,,,-54,43,,,,8,92,,,,-12,5,,,,-13,1,,,,-4,0,,,,-1,0,,,,-20,1,,,,-2,1,,,,-1,1,17.0,30,30,30,
803819,96,2019-08-27,15:34:46,Soil,,96,No,,,PPM,,,,4296,141,,,,828,23,,,,5612,22,,,,310,5,,,,2,1,,,,-2,0,,,,-15,0,,,,44,1,,,,26,2,,,,-15,1,,,,-12,1,,,,-5,0,,,,17,1,,,,-1,0,,,,-2,0,,,,6,0,,,,6,1,,,,-0,1,,,,-1,1,,,,-0,0,,,,-2,1,,,,0,1,,,,-2,2,,,,-20,3,,,,-2,3,,,,27,8,,,,-18,17,,,,26,34,,,,-71,43,,,,277,93,,,,-5,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-2,1,18.0,30,30,30,
803819,97,2019-08-27,15:36:34,Soil,,97,No,,,PPM,,,,2831,120,,,,800,22,,,,4846,20,,,,335,5,,,,4,1,,,,-3,0,,,,-13,0,,,,61,1,,,,14,2,,,,-15,1,,,,-12,1,,,,-3,0,,,,19,1,,,,-1,0,,,,-2,0,,,,8,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-1,0,,,,-0,1,,,,-3,1,,,,-1,2,,,,-26,3,,,,-8,3,,,,16,8,,,,-18,16,,,,-11,33,,,,40,41,,,,292,89,,,,-5,6,,,,-12,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-1,1,,,,-2,1,19.0,30,30,30,
803819,98,2019-08-27,15:38:39,Soil,,98,No,,,PPM,,,,3126,126,,,,943,24,,,,4452,20,,,,379,5,,,,5,1,,,,-2,0,,,,-14,0,,,,77,1,,,,22,2,,,,-13,1,,,,-12,1,,,,-3,1,,,,24,1,,,,-1,0,,,,-2,0,,,,8,0,,,,6,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,1,1,,,,-1,1,,,,-2,2,,,,-26,3,,,,-6,3,,,,13,8,,,,-18,17,,,,-2,34,,,,-123,43,,,,54,92,,,,-9,6,,,,-11,1,,,,-5,0,,,,-2,0,,,,-18,1,,,,-2,1,,,,0,2,20.0,30,30,30,
803819,99,2019-08-27,15:40:39,Soil,,99,No,,,PPM,,,,2922,120,,,,824,22,,,,4415,19,,,,299,5,,,,7,1,,,,-3,0,,,,-14,0,,,,41,1,,,,25,2,,,,-14,1,,,,-12,1,,,,-6,0,,,,13,0,,,,-1,0,,,,-2,0,,,,10,0,,,,4,1,,,,-0,1,,,,1,1,,,,-0,0,,,,-2,1,,,,-0,1,,,,-3,2,,,,-23,3,,,,-1,3,,,,43,8,,,,4,16,,,,26,33,,,,4,42,,,,141,90,,,,-5,6,,,,-12,1,,,,-4,0,,,,-1,0,,,,-17,1,,,,-4,1,,,,-3,1,21.0,30,30,30,
803819,100,2019-08-27,15:42:28,Soil,,100,No,,,PPM,,,,3146,125,,,,1019,25,,,,3971,18,,,,297,5,,,,1,1,,,,-3,0,,,,-13,0,,,,31,1,,,,21,2,,,,-13,1,,,,-12,1,,,,0,1,,,,27,1,,,,-1,0,,,,-2,0,,,,7,0,,,,5,1,,,,-0,1,,,,-0,1,,,,0,0,,,,-2,1,,,,0,1,,,,2,2,,,,-26,3,,,,-6,3,,,,28,8,,,,-6,17,,,,-21,34,,,,-36,43,,,,107,93,,,,3,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-20,1,,,,-3,1,,,,1,2,22.0,30,30,30,
803819,101,2019-08-27,15:44:24,Soil,,101,No,,,PPM,,,,2749,120,,,,855,23,,,,4589,20,,,,309,5,,,,4,1,,,,-2,0,,,,-15,0,,,,42,1,,,,20,2,,,,-15,1,,,,-12,1,,,,-3,1,,,,22,1,,,,-1,0,,,,-2,0,,,,9,0,,,,6,1,,,,0,1,,,,-0,1,,,,0,0,,,,0,1,,,,-1,1,,,,-1,2,,,,-29,3,,,,-8,3,,,,9,8,,,,13,17,,,,-8,34,,,,-99,42,,,,-44,91,,,,0,6,,,,-13,1,,,,-4,0,,,,-2,0,,,,-20,1,,,,-5,1,,,,-1,1,23.0,30,30,30,
803819,102,2019-08-27,15:46:21,Soil,,102,No,,,PPM,,,,2714,119,,,,784,22,,,,4301,19,,,,349,5,,,,3,1,,,,-3,0,,,,-14,0,,,,31,1,,,,22,2,,,,-14,1,,,,-12,1,,,,-2,1,,,,24,1,,,,-1,0,,,,-2,0,,,,5,0,,,,2,1,,,,-1,1,,,,-0,1,,,,-1,0,,,,1,1,,,,-1,1,,,,-2,2,,,,-25,3,,,,-5,3,,,,15,8,,,,-6,17,,,,47,33,,,,-77,42,,,,90,91,,,,-11,5,,,,-11,1,,,,-5,0,,,,-1,0,,,,-19,1,,,,-1,1,,,,-1,1,24.0,30,30,30,
803819,103,2019-08-27,15:48:10,Soil,,103,No,,,PPM,,,,3891,135,,,,807,23,,,,4622,20,,,,272,5,,,,3,1,,,,-3,0,,,,-14,0,,,,40,1,,,,24,2,,,,-12,1,,,,-12,1,,,,-2,1,,,,16,1,,,,-1,0,,,,-2,0,,,,9,0,,,,2,1,,,,0,1,,,,-0,1,,,,-0,0,,,,0,1,,,,-2,1,,,,-4,2,,,,-20,3,,,,-7,3,,,,14,8,,,,-31,17,,,,-2,33,,,,-53,42,,,,-49,91,,,,-5,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-16,1,,,,-2,1,,,,-3,1,25.0,30,30,30,
803819,104,2019-08-27,15:50:00,Soil,,104,No,,,PPM,,,,2668,119,,,,896,24,,,,4453,20,,,,329,5,,,,5,1,,,,-2,0,,,,-14,0,,,,59,1,,,,22,2,,,,-13,1,,,,-11,1,,,,-4,0,,,,26,1,,,,-1,0,,,,-2,0,,,,6,0,,,,6,1,,,,-1,1,,,,-0,1,,,,-0,0,,,,-2,1,,,,1,1,,,,-0,2,,,,-35,3,,,,-4,3,,,,14,8,,,,2,17,,,,24,34,,,,-107,42,,,,69,91,,,,-21,5,,,,-12,1,,,,-4,0,,,,-2,0,,,,-18,1,,,,-4,1,,,,-1,1,26.0,30,30,30,
803819,105,2019-08-27,15:51:47,Soil,,105,No,,,PPM,,,,2549,115,,,,892,23,,,,4210,19,,,,302,5,,,,6,1,,,,-3,0,,,,-14,0,,,,52,1,,,,18,2,,,,-13,1,,,,-13,1,,,,-4,0,,,,22,1,,,,-1,0,,,,-2,0,,,,7,0,,,,3,1,,,,-2,1,,,,-0,1,,,,-1,0,,,,0,1,,,,1,1,,,,0,2,,,,-25,3,,,,-1,3,,,,23,8,,,,9,16,,,,-18,33,,,,-99,42,,,,73,90,,,,-5,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-17,1,,,,-3,1,,,,2,1,27.0,30,30,30,
803819,106,2019-08-27,15:53:36,Soil,,106,No,,,PPM,,,,2265,113,,,,783,23,,,,4025,19,,,,278,5,,,,7,1,,,,-2,0,,,,-13,0,,,,65,1,,,,13,2,,,,-14,1,,,,-11,1,,,,-2,1,,,,26,1,,,,-1,0,,,,-2,0,,,,5,0,,,,4,1,,,,-1,1,,,,-1,1,,,,0,0,,,,-0,1,,,,-1,1,,,,-1,2,,,,-26,3,,,,-2,3,,,,37,8,,,,-6,17,,,,57,34,,,,5,44,,,,212,94,,,,-9,6,,,,-12,1,,,,-5,0,,,,-1,0,,,,-20,1,,,,-3,1,,,,-0,2,28.0,30,30,30,
803819,107,2019-08-27,15:55:25,Soil,,107,No,,,PPM,,,,3666,132,,,,924,24,,,,3943,18,,,,286,5,,,,2,1,,,,-3,0,,,,-14,0,,,,29,1,,,,21,2,,,,-14,1,,,,-13,1,,,,-3,1,,,,18,1,,,,-1,0,,,,-2,0,,,,9,0,,,,4,1,,,,-1,1,,,,-1,1,,,,-0,0,,,,-2,1,,,,-3,1,,,,-2,2,,,,-24,3,,,,4,3,,,,23,8,,,,5,16,,,,15,33,,,,-15,42,,,,56,90,,,,-9,5,,,,-12,1,,,,-5,0,,,,-2,0,,,,-19,1,,,,-3,1,,,,-0,1,29.0,30,30,30,
803819,108,2019-08-27,15:57:14,Soil,,108,No,,,PPM,,,,3542,130,,,,745,22,,,,4467,20,,,,228,5,,,,2,1,,,,-3,0,,,,-14,0,,,,32,1,,,,18,2,,,,-15,1,,,,-12,1,,,,-2,1,,,,11,0,,,,-1,0,,,,-2,0,,,,5,0,,,,5,1,,,,-1,1,,,,0,1,,,,-1,0,,,,-2,1,,,,-3,1,,,,-1,2,,,,-28,3,,,,-5,3,,,,20,8,,,,-14,17,,,,21,34,,,,22,43,,,,18,92,,,,-16,5,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-5,1,,,,1,2,30.0,30,30,30,
803819,109,2019-08-27,15:59:03,Soil,,109,No,,,PPM,,,,3219,126,,,,1003,25,,,,4575,20,,,,301,5,,,,2,1,,,,-3,0,,,,-14,0,,,,66,1,,,,31,2,,,,-13,1,,,,-13,1,,,,-1,1,,,,29,1,,,,-1,0,,,,-2,0,,,,9,0,,,,5,1,,,,0,1,,,,-1,1,,,,-0,0,,,,-1,1,,,,-2,1,,,,-4,2,,,,-22,3,,,,-3,3,,,,7,8,,,,9,17,,,,36,33,,,,-65,42,,,,128,91,,,,-9,6,,,,-12,1,,,,-4,0,,,,-2,0,,,,-19,1,,,,-2,1,,,,-2,1,31.0,30,30,30,
